second|count
0|102500
1|102556
2|102613
3|102670
4|102726
5|102783
6|102840
7|102897
8|102953
9|103010
10|103067
11|103123
12|103180
13|103237
14|103294
15|103350
16|103407
17|103464
18|103520
19|103577
20|103634
21|103691
22|103747
23|103804
24|103861
25|103918
26|103974
27|104031
28|104088
29|104144
30|104201
31|104258
32|104315
33|104371
34|104428
35|104485
36|104541
37|104598
38|104655
39|104712
40|104768
41|104825
42|104882
43|104938
44|104995
45|105052
46|105108
47|105165
48|105222
49|105279
50|105335
51|105392
52|105449
53|105505
54|105562
55|105619
56|105675
57|105732
58|105789
59|105846
60|105902
61|105959
62|106016
63|106072
64|106129
65|106186
66|106242
67|106299
68|106356
69|106412
70|106469
71|106526
72|106582
73|106639
74|106696
75|106752
76|106809
77|106866
78|106922
79|106979
80|107036
81|107092
82|107149
83|107206
84|107262
85|107319
86|107376
87|107432
88|107489
89|107546
90|107602
91|107659
92|107716
93|107772
94|107829
95|107885
96|107942
97|107999
98|108055
99|108112
100|108169
101|108225
102|108282
103|108338
104|108395
105|108452
106|108508
107|108565
108|108622
109|108678
110|108735
111|108791
112|108848
113|108905
114|108961
115|109018
116|109074
117|109131
118|109188
119|109244
120|109301
121|109357
122|109414
123|109471
124|109527
125|109584
126|109640
127|109697
128|109753
129|109810
130|109866
131|109923
132|109980
133|110036
134|110093
135|110149
136|110206
137|110262
138|110319
139|110375
140|110432
141|110489
142|110545
143|110602
144|110658
145|110715
146|110771
147|110828
148|110884
149|110941
150|110997
151|111054
152|111110
153|111167
154|111223
155|111280
156|111336
157|111393
158|111449
159|111506
160|111562
161|111619
162|111675
163|111732
164|111788
165|111844
166|111901
167|111957
168|112014
169|112070
170|112127
171|112183
172|112240
173|112296
174|112352
175|112409
176|112465
177|112522
178|112578
179|112635
180|112691
181|112747
182|112804
183|112860
184|112917
185|112973
186|113029
187|113086
188|113142
189|113199
190|113255
191|113311
192|113368
193|113424
194|113480
195|113537
196|113593
197|113650
198|113706
199|113762
200|113819
201|113875
202|113931
203|113988
204|114044
205|114100
206|114157
207|114213
208|114269
209|114325
210|114382
211|114438
212|114494
213|114551
214|114607
215|114663
216|114719
217|114776
218|114832
219|114888
220|114945
221|115001
222|115057
223|115113
224|115170
225|115226
226|115282
227|115338
228|115394
229|115451
230|115507
231|115563
232|115619
233|115676
234|115732
235|115788
236|115844
237|115900
238|115957
239|116013
240|116069
241|116125
242|116181
243|116237
244|116294
245|116350
246|116406
247|116462
248|116518
249|116574
250|116630
251|116686
252|116743
253|116799
254|116855
255|116911
256|116967
257|117023
258|117079
259|117135
260|117191
261|117247
262|117303
263|117360
264|117416
265|117472
266|117528
267|117584
268|117640
269|117696
270|117752
271|117808
272|117864
273|117920
274|117976
275|118032
276|118088
277|118144
278|118200
279|118256
280|118312
281|118368
282|118424
283|118480
284|118536
285|118592
286|118648
287|118704
288|118759
289|118815
290|118871
291|118927
292|118983
293|119039
294|119095
295|119151
296|119207
297|119263
298|119318
299|119374
300|119430
301|119486
302|119542
303|119598
304|119654
305|119709
306|119765
307|119821
308|119877
309|119933
310|119989
311|120044
312|120100
313|120156
314|120212
315|120267
316|120323
317|120379
318|120435
319|120491
320|120546
321|120602
322|120658
323|120713
324|120769
325|120825
326|120881
327|120936
328|120992
329|121048
330|121103
331|121159
332|121215
333|121270
334|121326
335|121382
336|121437
337|121493
338|121549
339|121604
340|121660
341|121715
342|121771
343|121827
344|121882
345|121938
346|121993
347|122049
348|122105
349|122160
350|122216
351|122271
352|122327
353|122382
354|122438
355|122493
356|122549
357|122604
358|122660
359|122715
360|122771
361|122826
362|122882
363|122937
364|122993
365|123048
366|123104
367|123159
368|123215
369|123270
370|123325
371|123381
372|123436
373|123492
374|123547
375|123602
376|123658
377|123713
378|123768
379|123824
380|123879
381|123935
382|123990
383|124045
384|124100
385|124156
386|124211
387|124266
388|124322
389|124377
390|124432
391|124487
392|124543
393|124598
394|124653
395|124708
396|124764
397|124819
398|124874
399|124929
400|124985
401|125040
402|125095
403|125150
404|125205
405|125260
406|125316
407|125371
408|125426
409|125481
410|125536
411|125591
412|125646
413|125701
414|125757
415|125812
416|125867
417|125922
418|125977
419|126032
420|126087
421|126142
422|126197
423|126252
424|126307
425|126362
426|126417
427|126472
428|126527
429|126582
430|126637
431|126692
432|126747
433|126802
434|126857
435|126912
436|126966
437|127021
438|127076
439|127131
440|127186
441|127241
442|127296
443|127351
444|127405
445|127460
446|127515
447|127570
448|127625
449|127680
450|127734
451|127789
452|127844
453|127899
454|127953
455|128008
456|128063
457|128118
458|128172
459|128227
460|128282
461|128337
462|128391
463|128446
464|128501
465|128555
466|128610
467|128665
468|128719
469|128774
470|128828
471|128883
472|128938
473|128992
474|129047
475|129101
476|129156
477|129211
478|129265
479|129320
480|129374
481|129429
482|129483
483|129538
484|129592
485|129647
486|129701
487|129756
488|129810
489|129865
490|129919
491|129973
492|130028
493|130082
494|130137
495|130191
496|130245
497|130300
498|130354
499|130408
500|130463
501|130517
502|130571
503|130626
504|130680
505|130734
506|130789
507|130843
508|130897
509|130951
510|131006
511|131060
512|131114
513|131168
514|131223
515|131277
516|131331
517|131385
518|131439
519|131494
520|131548
521|131602
522|131656
523|131710
524|131764
525|131818
526|131872
527|131926
528|131981
529|132035
530|132089
531|132143
532|132197
533|132251
534|132305
535|132359
536|132413
537|132467
538|132521
539|132575
540|132629
541|132683
542|132737
543|132790
544|132844
545|132898
546|132952
547|133006
548|133060
549|133114
550|133168
551|133221
552|133275
553|133329
554|133383
555|133437
556|133490
557|133544
558|133598
559|133652
560|133706
561|133759
562|133813
563|133867
564|133920
565|133974
566|134028
567|134081
568|134135
569|134189
570|134242
571|134296
572|134350
573|134403
574|134457
575|134510
576|134564
577|134618
578|134671
579|134725
580|134778
581|134832
582|134885
583|134939
584|134992
585|135046
586|135099
587|135153
588|135206
589|135259
590|135313
591|135366
592|135420
593|135473
594|135526
595|135580
596|135633
597|135687
598|135740
599|135793
600|135846
601|135900
602|135953
603|136006
604|136060
605|136113
606|136166
607|136219
608|136273
609|136326
610|136379
611|136432
612|136485
613|136538
614|136592
615|136645
616|136698
617|136751
618|136804
619|136857
620|136910
621|136963
622|137016
623|137069
624|137122
625|137175
626|137228
627|137281
628|137334
629|137387
630|137440
631|137493
632|137546
633|137599
634|137652
635|137705
636|137758
637|137811
638|137864
639|137916
640|137969
641|138022
642|138075
643|138128
644|138181
645|138233
646|138286
647|138339
648|138392
649|138444
650|138497
651|138550
652|138603
653|138655
654|138708
655|138761
656|138813
657|138866
658|138918
659|138971
660|139024
661|139076
662|139129
663|139181
664|139234
665|139286
666|139339
667|139391
668|139444
669|139496
670|139549
671|139601
672|139654
673|139706
674|139759
675|139811
676|139864
677|139916
678|139968
679|140021
680|140073
681|140125
682|140178
683|140230
684|140282
685|140335
686|140387
687|140439
688|140491
689|140544
690|140596
691|140648
692|140700
693|140752
694|140805
695|140857
696|140909
697|140961
698|141013
699|141065
700|141117
701|141169
702|141221
703|141273
704|141326
705|141378
706|141430
707|141482
708|141534
709|141586
710|141637
711|141689
712|141741
713|141793
714|141845
715|141897
716|141949
717|142001
