second|count
0|97500
1|97553
2|97607
3|97661
4|97715
5|97769
6|97822
7|97876
8|97930
9|97984
10|98038
11|98091
12|98145
13|98199
14|98253
15|98307
16|98361
17|98414
18|98468
19|98522
20|98576
21|98630
22|98683
23|98737
24|98791
25|98845
26|98899
27|98952
28|99006
29|99060
30|99114
31|99168
32|99221
33|99275
34|99329
35|99383
36|99437
37|99490
38|99544
39|99598
40|99652
41|99706
42|99759
43|99813
44|99867
45|99921
46|99975
47|100028
48|100082
49|100136
50|100190
51|100244
52|100297
53|100351
54|100405
55|100459
56|100513
57|100566
58|100620
59|100674
60|100728
61|100781
62|100835
63|100889
64|100943
65|100997
66|101050
67|101104
68|101158
69|101212
70|101265
71|101319
72|101373
73|101427
74|101481
75|101534
76|101588
77|101642
78|101696
79|101749
80|101803
81|101857
82|101911
83|101964
84|102018
85|102072
86|102126
87|102179
88|102233
89|102287
90|102341
91|102394
92|102448
93|102502
94|102556
95|102609
96|102663
97|102717
98|102770
99|102824
100|102878
101|102932
102|102985
103|103039
104|103093
105|103146
106|103200
107|103254
108|103308
109|103361
110|103415
111|103469
112|103522
113|103576
114|103630
115|103684
116|103737
117|103791
118|103845
119|103898
120|103952
121|104006
122|104059
123|104113
124|104167
125|104220
126|104274
127|104328
128|104381
129|104435
130|104489
131|104542
132|104596
133|104650
134|104703
135|104757
136|104811
137|104864
138|104918
139|104972
140|105025
141|105079
142|105132
143|105186
144|105240
145|105293
146|105347
147|105401
148|105454
149|105508
150|105561
151|105615
152|105669
153|105722
154|105776
155|105829
156|105883
157|105937
158|105990
159|106044
160|106097
161|106151
162|106205
163|106258
164|106312
165|106365
166|106419
167|106472
168|106526
169|106579
170|106633
171|106687
172|106740
173|106794
174|106847
175|106901
176|106954
177|107008
178|107061
179|107115
180|107168
181|107222
182|107275
183|107329
184|107382
185|107436
186|107489
187|107543
188|107596
189|107650
190|107703
191|107757
192|107810
193|107864
194|107917
195|107971
196|108024
197|108078
198|108131
199|108185
200|108238
201|108292
202|108345
203|108398
204|108452
205|108505
206|108559
207|108612
208|108666
209|108719
210|108772
211|108826
212|108879
213|108933
214|108986
215|109039
216|109093
217|109146
218|109200
219|109253
220|109306
221|109360
222|109413
223|109466
224|109520
225|109573
226|109627
227|109680
228|109733
229|109787
230|109840
231|109893
232|109947
233|110000
234|110053
235|110107
236|110160
237|110213
238|110266
239|110320
240|110373
241|110426
242|110480
243|110533
244|110586
245|110639
246|110693
247|110746
248|110799
249|110852
250|110906
251|110959
252|111012
253|111065
254|111119
255|111172
256|111225
257|111278
258|111332
259|111385
260|111438
261|111491
262|111544
263|111598
264|111651
265|111704
266|111757
267|111810
268|111863
269|111917
270|111970
271|112023
272|112076
273|112129
274|112182
275|112235
276|112289
277|112342
278|112395
279|112448
280|112501
281|112554
282|112607
283|112660
284|112713
285|112766
286|112819
287|112873
288|112926
289|112979
290|113032
291|113085
292|113138
293|113191
294|113244
295|113297
296|113350
297|113403
298|113456
299|113509
300|113562
301|113615
302|113668
303|113721
304|113774
305|113827
306|113880
307|113933
308|113986
309|114039
310|114092
311|114145
312|114198
313|114250
314|114303
315|114356
316|114409
317|114462
318|114515
319|114568
320|114621
